tconst,primary_title,start_year,genres,runtime_minutes,directors,writers,averagerating,numvotes
tt3799372,6 Years,2015,"Drama,Romance",79.0,nm4227232,nm4227232,5.6,10095
tt3799694,The Nice Guys,2016,"Action,Comedy,Crime",116.0,nm0000948,"nm0000948,nm0046524",7.4,240337
tt3800796,The Exorcism of Molly Hartley,2015,Horror,96.0,nm0003458,nm1107639,4.6,3643
tt3801252,Na Maloom Afraad,2014,"Action,Comedy,Crime",137.0,nm6567539,"nm6567545,nm6567539",7.6,3709
tt3801314,Kaththi,2014,"Action,Drama",166.0,nm1436693,nm1436693,8.0,15620
tt3802576,Brothers,2015,"Action,Drama,Sport",156.0,nm1633551,"nm0640334,nm0233561,nm1749719,nm3789785,nm5969139,nm3294574",6.7,10689
tt3803860,Puli,2015,"Action,Adventure,Fantasy",155.0,nm2435980,nm2435980,4.7,6777
tt3808342,Son of Saul,2015,"Drama,War",107.0,nm1841577,"nm1841577,nm6600340",7.5,39232
tt3810760,Minimalism: A Documentary About the Important Things,2015,Documentary,78.0,nm6576361,,6.7,9380
tt3813310,Cop Car,2015,"Crime,Thriller",88.0,nm1218281,"nm1218281,nm1755986",6.3,27081
tt3816458,Dead Rising: Watchtower,2015,"Action,Horror",118.0,nm0513554,nm3939975,5.2,7701
tt3819668,Dragon Ball Z: Resurrection 'F',2015,"Action,Adventure,Animation",93.0,nm2238569,nm0868066,7.3,18286
tt3822396,Unemployed Graduate,2014,"Action,Drama",133.0,nm1399485,nm1399485,7.8,4555
tt3824412,Results,2015,"Comedy,Romance",105.0,nm1216004,nm1216004,5.4,5811
tt3824458,Tangerine,2015,"Comedy,Crime,Drama",88.0,nm0048918,"nm0048918,nm2022341",7.1,23133
tt3825638,Labyrinth of Lies,2014,"Drama,History",124.0,nm0723285,"nm6600684,nm0723285,nm0842943",7.3,10435
tt3829266,The Predator,2018,"Action,Adventure,Sci-Fi",107.0,nm0000948,"nm0215269,nm0000948,nm0859029,nm0859049",5.4,94888
tt3829378,Stephanie,2017,"Horror,Mystery",86.0,nm0326040,"nm2049126,nm2431095",5.8,3807
tt3829920,Only the Brave,2017,"Action,Biography,Drama",134.0,nm2676052,"nm9351707,nm0634307,nm2545235",7.7,45482
tt3830162,A War,2015,"Crime,Drama,War",115.0,nm2105585,nm2105585,7.1,8599
tt3832096,Cabin Fever,2016,Horror,99.0,nm0953511,"nm0669132,nm0744834",3.7,7873
tt3832914,War Room,2015,Drama,120.0,nm1731937,"nm1731937,nm1726854",6.5,11716
tt3835080,31,2016,"Horror,Thriller",102.0,nm0957772,nm0957772,5.1,15055
tt3836512,Ratter,2015,"Drama,Horror,Thriller",80.0,nm4734352,nm4734352,5.7,8740
tt3836958,Shamitabh,2015,Drama,155.0,nm2669564,nm2669564,6.8,6444
tt3838992,Yoga Hosers,2016,"Action,Comedy,Fantasy",88.0,nm0003620,nm0003620,4.3,10483
tt3839880,Infinity Chamber,2016,"Sci-Fi,Thriller",103.0,nm0589871,nm0589871,6.2,6128
tt3841424,Land of Mine,2015,"Drama,History,War",100.0,nm1324710,nm1324710,7.8,28287
tt3844362,The Overnight,2015,"Comedy,Mystery",79.0,nm2674307,nm2674307,6.1,14828
tt3846674,To All the Boys I've Loved Before,2018,"Drama,Romance",99.0,nm0426287,"nm2531261,nm6614229",7.3,62683
tt3848892,Baby,2015,"Action,Thriller",159.0,nm3109770,nm3109770,8.0,48318
tt3850214,Dope,2015,"Comedy,Crime,Drama",103.0,nm0266622,nm0266622,7.2,76557
tt3850590,Krampus,2015,"Comedy,Fantasy,Horror",98.0,nm1002424,"nm2591926,nm1002424,nm1296461",6.2,55400
tt3858372,Mune: Guardian of the Moon,2014,"Adventure,Animation,Comedy",85.0,"nm3021000,nm1077663","nm1077663,nm1768176",7.2,5187
tt3859076,Truth,2015,"Biography,Drama,History",125.0,nm0888743,"nm0888743,nm3200062",6.8,17075
tt3859272,Tragedy Girls,2017,"Comedy,Crime,Horror",98.0,nm3225709,"nm6016499,nm3273770,nm3225709",6.0,6870
tt3859304,The Bronze,2015,"Comedy,Drama,Sport",100.0,nm1519252,"nm1851981,nm3440862",6.0,9043
tt3859310,How to Talk to Girls at Parties,2017,"Comedy,Music,Romance",102.0,nm0593463,"nm1514357,nm0593463,nm0301274",5.8,7321
tt3859980,Mohenjo Daro,2016,"Action,Adventure,Drama",155.0,nm0332950,"nm0332950,nm6493866",5.8,9508
tt3860916,Cargo,2017,"Drama,Horror,Sci-Fi",105.0,"nm3447602,nm3262170",nm3447602,6.3,27339
tt3862750,The Perfect Guy,2015,"Crime,Drama,Horror",100.0,nm1270033,"nm0568416,nm0931862",5.6,8998
tt3863552,Bajrangi Bhaijaan,2015,"Action,Comedy,Drama",163.0,nm1203138,"nm2353436,nm1203138,nm5151578,nm4478309,nm3613395",8.0,63747
tt3864024,Lazer Team,2015,"Action,Comedy,Sci-Fi",102.0,nm0401502,"nm0002438,nm3279716,nm2376655,nm0401502",5.6,8727
tt3874544,The Boss Baby,2017,"Adventure,Animation,Comedy",97.0,nm0569891,"nm0567112,nm2807682",6.3,93730
tt3877674,Men & Chicken,2015,"Comedy,Drama,Mystery",104.0,nm0421314,nm0421314,6.7,9172
tt3881680,Waffle Street,2015,"Comedy,Drama",86.0,"nm1532523,nm1534497","nm4859887,nm1532523,nm1534497",6.2,4707
tt3881784,Stronger,2017,"Biography,Drama",119.0,nm0337773,"nm0689708,nm6646080,nm4007817",7.0,33464
tt3882082,The Boy,2016,"Horror,Mystery,Thriller",97.0,nm0068587,nm3771577,6.0,68957
tt3890160,Baby Driver,2017,"Action,Crime,Drama",113.0,nm0942367,nm0942367,7.6,363977
tt3892172,Leave No Trace,2018,Drama,109.0,nm0335138,"nm0335138,nm1367893,nm7161572",7.2,33804
tt3892434,That Sugar Film,2014,Documentary,90.0,nm0303902,nm0303902,7.4,8012
tt3896198,Guardians of the Galaxy Vol. 2,2017,"Action,Adventure,Comedy",136.0,nm0348181,"nm0348181,nm3966115,nm5037683,nm1921680,nm3238648,nm4160687,nm0498278,nm1293367,nm0456158,nm2757098,nm0317493,nm0314153,nm0562554",7.7,482917
tt3896738,Hounds of Love,2016,"Crime,Drama,Horror",108.0,nm1587778,nm1587778,6.5,8284
tt3899516,Those People,2015,"Drama,Romance",89.0,nm3628484,"nm3628484,nm4975582",6.5,4724
tt3901826,The Breadwinner,2017,"Animation,Drama,Family",94.0,nm1316072,"nm1093036,nm6667085",7.7,14146
tt3903852,Vigilante Diaries,2016,"Action,Crime,Thriller",107.0,nm2341319,"nm2341319,nm0806002",6.0,5282
tt3906082,Mary Shelley,2017,"Biography,Drama,History",120.0,nm2223783,"nm3667303,nm2223783",6.4,8534
tt3908142,The Love Witch,2016,"Romance,Thriller",120.0,nm0082366,nm0082366,6.2,9347
tt3909336,Worlds Apart,2015,"Drama,Romance",113.0,nm0660245,nm0660245,7.4,7099
tt3917210,"Life, Animated",2016,"Comedy,Documentary,Drama",92.0,nm2141317,"nm2328967,nm0399520,nm0741507,nm10475918,nm10667011,nm7882777",7.5,5078
tt3921314,Muhammad: The Messenger of God,2015,"Biography,Drama,History",162.0,nm0006498,"nm1368407,nm0006498,nm0591925,nm0664031",7.7,7475
tt3922798,The Siege of Jadotville,2016,"Action,Biography,Drama",108.0,nm1100217,"nm0110778,nm7702379",7.3,23979
tt3922816,The Daughter,2015,Drama,96.0,nm1404307,"nm1404307,nm0406585",6.6,3949
tt3922818,The Space Between Us,2017,"Adventure,Drama,Romance",120.0,nm0155093,"nm1615610,nm0771609,nm0507669",6.4,41031
tt3923662,The Rezort,2015,"Horror,Sci-Fi,Thriller",93.0,nm1530422,nm1268554,5.3,7350
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"Action,Adventure,Comedy",112.0,nm1757777,"nm0032227,nm0625858,nm0481990,nm0247653",6.0,77234
tt3954660,Suntan,2016,Drama,104.0,nm3030296,"nm3030296,nm1253546",6.6,4686
tt3960412,Popstar: Never Stop Never Stopping,2016,"Comedy,Music",87.0,"nm1676223,nm1672246","nm1676221,nm1676223,nm1672246",6.7,47278
tt3963816,Marauders,2016,"Action,Crime,Mystery",107.0,nm1921345,"nm6710963,nm1032754",5.5,16752
tt3966404,Mustang,2015,Drama,97.0,nm2197025,"nm2197025,nm1356951",7.6,30899
tt3967856,Okja,2017,"Action,Adventure,Drama",120.0,nm0094435,"nm0094435,nm0740161",7.3,71875
tt3970482,Roger Waters: The Wall,2014,"Documentary,Music",132.0,"nm6714903,nm0914166","nm6714903,nm0914166",8.6,4065
tt3970854,The Perfect Dictatorship,2014,"Comedy,Drama",143.0,nm0261840,"nm0261840,nm0760092",7.2,3949
tt3973410,Kaakkaa Muttai,2014,"Comedy,Drama",91.0,nm6717590,"nm8263638,nm6717590",8.4,4320
tt3976144,The Monster,2016,"Drama,Fantasy,Horror",91.0,nm1052162,nm1052162,5.4,13487
tt3978720,4th Man Out,2015,"Comedy,Drama",86.0,nm3300820,nm6721779,6.7,8262
tt3986820,The Endless,2017,"Fantasy,Horror,Sci-Fi",111.0,"nm1918140,nm1823264",nm1918140,6.5,21161
tt3991412,The 9th Life of Louis Drax,2016,"Mystery,Thriller",108.0,nm0014960,"nm2542577,nm1540404",6.3,12158
tt3993894,Queen of Earth,2015,"Drama,Thriller",90.0,nm3504405,nm3504405,6.3,5200
tt4003440,The House That Jack Built,2018,"Crime,Drama,Horror",152.0,nm0001885,"nm0001885,nm5008457",6.9,35669
tt4005402,Colonia,2015,"Drama,Romance,Thriller",106.0,nm0302780,"nm6804048,nm0302780,nm0455780",7.1,41738
tt4007248,Hurricane Bianca,2016,"Comedy,Drama",84.0,nm4082120,nm4082120,5.8,5376
tt4007558,Shaandaar,2015,"Comedy,Drama,Romance",144.0,nm2134474,"nm2134474,nm3212517,nm2101751",3.7,4229
tt4008758,Black,2015,"Action,Crime,Drama",95.0,"nm4263190,nm4816401","nm1743348,nm4816401,nm4263190,nm0378681,nm3614609",7.1,3546
tt4009278,Intruders,2015,"Drama,Horror,Thriller",90.0,nm2040169,"nm4620383,nm5020816",5.7,10374
tt4009460,Saving Christmas,2014,"Comedy,Family",79.0,nm0229544,"nm0229544,nm6805281",1.5,14221
tt4015500,The Tale,2018,"Drama,Mystery,Thriller",114.0,nm2060706,nm2060706,7.3,10178
tt4016934,The Handmaiden,2016,"Drama,Romance,Thriller",145.0,nm0661791,"nm1258797,nm1941029,nm0661791",8.1,79272
tt4019560,Exposed,2016,"Crime,Drama,Mystery",102.0,nm1768304,nm1768304,4.3,11958
tt4020624,Lingaa,2014,"Action,Drama",174.0,nm0433893,"nm5667158,nm0433893",5.8,4500
tt4025514,Suburra,2015,"Crime,Drama,Thriller",130.0,nm1356588,"nm1145142,nm3560629,nm0677758,nm0750048",7.4,14872
tt4030600,The Bye Bye Man,2017,"Drama,Fantasy,Horror",96.0,nm0864468,"nm0672103,nm6765196",4.3,17743
tt4034228,Manchester by the Sea,2016,Drama,137.0,nm0518836,nm0518836,7.8,214557
tt4034354,Swiss Army Man,2016,"Adventure,Comedy,Drama",97.0,"nm3453283,nm3215397","nm3215397,nm3453283",7.0,91736
tt4034452,Hyena Road,2015,"Action,Drama,War",120.0,nm0343472,nm0343472,6.5,6198
tt4044364,Citizenfour,2014,"Biography,Documentary,Thriller",114.0,nm0688636,,8.1,47994
tt4046784,Maze Runner: The Scorch Trials,2015,"Action,Sci-Fi,Thriller",131.0,nm1226871,"nm2385905,nm4212895",6.3,201143
tt4048272,Toni Erdmann,2016,"Comedy,Drama",162.0,nm0011752,nm0011752,7.4,38095
tt4048668,Band of Robbers,2015,"Adventure,Comedy,Crime",95.0,"nm1519639,nm1887480","nm1887480,nm1519639,nm0878494",6.0,3611
tt4052050,He's Out There,2018,"Horror,Thriller",89.0,nm9749424,nm1025198,5.2,4545
tt4052882,The Shallows,2016,"Drama,Horror,Thriller",86.0,nm1429471,nm1097510,6.3,106927
tt4054654,Dog Eat Dog,2016,"Action,Crime,Thriller",93.0,nm0001707,"nm0120483,nm2381474",4.7,6636
tt4056738,Do You Believe?,2015,Drama,120.0,nm0348197,"nm0465484,nm0813301",6.1,6462
tt4061010,Blackway,2015,Thriller,90.0,nm0019242,"nm6794462,nm2081303,nm0414423",5.3,7698
tt4062536,Green Room,2015,"Horror,Music,Thriller",95.0,nm1099918,nm1099918,7.0,90773
tt4065552,Unknown Soldier,2017,"Drama,War",180.0,nm0521803,"nm0513028,nm0521803,nm1497250",7.9,6524
tt4072326,Ali and Nino,2016,"Drama,Romance,War",100.0,nm0438090,"nm0358960,nm6803912",7.0,4213
tt4073790,The Darkest Minds,2018,"Action,Adventure,Drama",104.0,nm0950775,"nm1209925,nm4428412",5.7,21340
tt4074928,Realive,2016,"Drama,Sci-Fi",112.0,nm0317834,nm0317834,5.9,4336
tt4076760,Diablo,2015,"Action,Adventure,Thriller",90.0,nm2940732,"nm0209856,nm2940732",4.5,4411
tt4080672,Daddy or Mommy,2015,"Comedy,Drama,Romance",85.0,nm1113528,"nm1141181,nm0478799,nm1584563,nm1768176",6.0,3603
tt4080728,A Man Called Ove,2015,"Comedy,Drama,Romance",116.0,nm0391502,"nm0391502,nm7554519",7.7,39163
tt4080956,A Prayer Before Dawn,2017,"Biography,Crime,Drama",116.0,nm0767160,"nm1881118,nm1272009,nm0759125",6.9,14724
tt4082068,Dheepan,2015,"Crime,Drama",115.0,nm0002191,"nm0002191,nm0081179,nm4380548",7.2,12312
tt4083572,Urge,2016,Thriller,89.0,nm2721926,"nm2361509,nm2721926,nm0821466,nm2371148",4.7,6698
tt4084744,Battle for Sevastopol,2015,"Biography,Drama,Romance",110.0,nm0596364,"nm6815606,nm6815608,nm4859184,nm0596364,nm6218684",7.2,8455
tt4085084,Disorder,2015,"Drama,Thriller",98.0,nm1356951,"nm1356951,nm0111379,nm0133028",6.2,5043
tt4088268,Department Q: A Conspiracy of Faith,2016,"Drama,Thriller",112.0,nm0596407,"nm1064048,nm0647695,nm1031708",7.0,12657
tt4094724,The Purge: Election Year,2016,"Action,Horror,Sci-Fi",108.0,nm0218621,nm0218621,6.0,80254
tt4103724,Forever My Girl,2018,"Drama,Music,Romance",108.0,nm0039192,"nm0039192,nm8969126",6.7,10316
tt4104022,People Places Things,2015,"Comedy,Romance",85.0,nm1475479,nm1475479,6.9,7518
tt4104054,Dad's Army,2016,"Comedy,War",100.0,nm0662529,"nm0566100,nm0675126,nm0188462",5.2,6652
tt4105970,They Look Like People,2015,"Drama,Horror,Mystery",80.0,nm2736593,nm2736593,6.0,6066
tt4106376,American Renegades,2017,"Action,Adventure,Crime",106.0,nm0702797,"nm0921013,nm0000108",5.4,7095
tt4107858,MSG: The Messenger of God,2015,"Action,Comedy,Drama",197.0,"nm1206356,nm6832369",nm6832369,6.6,11081
tt4110568,Dil Dhadakne Do,2015,"Comedy,Drama,Romance",170.0,nm0015295,"nm0015295,nm1030373,nm0015287,nm1027719",6.8,12754
tt4114744,Whisper If I Forget,2014,"Drama,Music,Romance",118.0,nm1463981,nm1463981,7.5,6835
tt4116284,The Lego Batman Movie,2017,"Action,Animation,Comedy",104.0,nm0003021,"nm0334381,nm0571344,nm1273099,nm2972864,nm4465847,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376,nm9204083,nm9204084,nm9204085,nm4243936",7.3,116433
tt4119278,All Roads Lead to Rome,2015,"Comedy,Drama,Romance",90.0,nm0501281,"nm1893855,nm0616671",4.9,4415
tt4120176,Things to Come,2016,Drama,102.0,nm0361135,nm0361135,7.0,9941
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,"Adventure,Family,Fantasy",134.0,nm0946734,nm0746830,6.6,163151
tt4126304,Cartel Land,2015,Documentary,100.0,nm1292648,,7.4,16653
tt4126438,The Ones Below,2015,"Drama,Thriller",87.0,nm1016333,nm1016333,6.1,8046
tt4129428,Jagga Jasoos,2017,"Action,Adventure,Comedy",161.0,"nm1397301,nm6630093","nm1397301,nm3814301,nm7501885,nm9389247",6.4,7931
tt4129870,White Girl,2016,"Crime,Drama",88.0,nm2559080,nm2559080,5.7,7657
tt4130484,Demon House,2018,"Horror,Thriller",111.0,nm3189839,nm3189839,5.6,4815
tt4131496,The Vanishing,2018,"Crime,Mystery,Thriller",107.0,nm0638679,"nm2374729,nm0427714",5.8,7533
tt4131800,My Little Pony: The Movie,2017,"Adventure,Animation,Comedy",99.0,nm2149505,"nm2436273,nm1298090,nm0398763,nm4232089,nm0269260,nm9261564",6.1,5133
tt4136056,The Seven Five,2014,"Biography,Crime,Documentary",104.0,nm1183164,,7.6,4672
tt4136084,Florence Foster Jenkins,2016,"Biography,Comedy,Drama",111.0,nm0001241,nm0552842,6.8,44970
tt4139124,Keanu,2016,"Action,Comedy,Crime",100.0,nm1534595,"nm1443502,nm4621803",6.3,41560
tt4144190,Wiener-Dog,2016,"Comedy,Drama",88.0,nm0001754,nm0001754,5.9,8420
tt4145178,Listen to Me Marlon,2015,"Biography,Documentary",103.0,nm2257147,"nm2257147,nm0262167",8.2,6330
tt4148400,Two Hearts as One,2014,"Drama,History",126.0,nm1754460,"nm5923171,nm6869215",7.7,3921
tt4154756,Avengers: Infinity War,2018,"Action,Adventure,Sci-Fi",149.0,"nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3238648,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347",8.5,670926
tt4154916,Replicas,2018,"Drama,Sci-Fi,Thriller",107.0,nm0618680,"nm3203841,nm1336500",5.4,17336
tt4157220,Iris,2014,"Biography,Documentary,History",79.0,nm0563099,,7.1,3947
tt4158096,Free Fire,2016,"Action,Comedy,Crime",91.0,nm1296554,"nm4207229,nm1296554",6.4,35954
tt4158624,3 Generations,2015,Drama,92.0,nm0217433,"nm2859868,nm0217433",5.8,4991
tt4158876,Other People,2016,"Comedy,Drama",97.0,nm6287571,nm6287571,6.7,7724
tt4160708,Don't Breathe,2016,"Crime,Horror,Thriller",88.0,nm1793079,"nm1793079,nm2140186",7.1,186799
tt4163020,Tales of Halloween,2015,"Comedy,Horror",92.0,"nm1031246,nm1135423,nm0551076,nm1756590,nm0579079,nm0317368,nm2099491,nm0771546,nm0804345,nm2130745,nm0662180","nm2130745,nm0662180,nm6901643,nm4955868,nm1031246,nm8796854,nm4664586,nm0804345,nm1756590,nm0579079,nm0771546,nm0551076",5.5,10116
tt4163224,Most Likely to Die,2015,Horror,90.0,nm1304669,nm0107341,4.0,4014
tt4168188,Chaar Sahibzaade,2014,"Animation,History",135.0,nm0062614,"nm0062614,nm1597736",8.3,7451
tt4169250,M.S. Dhoni: The Untold Story,2016,"Biography,Drama,Sport",184.0,nm3109770,"nm3109770,nm4614038,nm3118214,nm4274191",7.7,28343
tt4172402,Audacity,2015,Drama,55.0,nm4017230,"nm1578846,nm4017230,nm2528677",4.4,4263
tt4172430,13 Hours,2016,"Action,Drama,History",144.0,nm0000881,"nm2353561,nm4021083",7.3,103625
tt4176826,Look Who's Back,2015,"Comedy,Drama,Fantasy",116.0,nm1177494,"nm1177494,nm4824241,nm6048418,nm0471086,nm3018800,nm2095095",7.1,35402
tt4178092,The Gift,2015,"Drama,Mystery,Thriller",108.0,nm0249291,nm0249291,7.1,123834
tt4181052,Special Correspondents,2016,Comedy,101.0,nm0315041,"nm0315041,nm0479507,nm0584770",5.8,16710
tt4181782,The Crucifixion,2017,"Horror,Mystery,Thriller",90.0,nm1164755,"nm0370937,nm0370928",5.1,5937
tt4183692,Woodlawn,2015,"Drama,Sport",123.0,"nm3401779,nm2296528","nm2296528,nm8188756,nm0670266,nm8188757",6.5,6070
tt4184878,Smosh: The Movie,2015,"Comedy,Fantasy,Sci-Fi",84.0,nm0935664,"nm2342762,nm0549354,nm3597252,nm3597101",3.4,5578
tt4185572,The Hunting Ground,2015,Documentary,103.0,nm0225269,nm0225269,7.4,5598
tt4189442,Expelled,2014,Comedy,85.0,nm2078193,nm2078193,4.9,6162
tt4190530,Anthropoid,2016,"Biography,History,Thriller",120.0,nm1193346,"nm1193346,nm0294522",7.2,38229
tt4191054,Strange Magic,2015,"Adventure,Animation,Comedy",99.0,nm0003977,"nm1183854,nm0575293,nm0003977,nm0000184",5.8,9292
tt4191580,Meet the Blacks,2016,"Comedy,Horror",94.0,nm1938064,"nm1701420,nm1938064",5.9,34669
tt4191702,Norman,2016,"Drama,Thriller",118.0,nm0147737,nm0147737,6.1,4980
tt4192740,Limonata,2015,"Comedy,Drama",110.0,nm1778124,"nm1778124,nm1249031",7.5,8960
tt4193394,Indignation,2016,"Drama,Romance",110.0,nm0770005,"nm0744980,nm0770005",6.8,10557
tt4193400,The People vs. Fritz Bauer,2015,"Biography,Drama,Thriller",105.0,nm0470081,"nm0470081,nm6907368,nm3083260",7.1,3544
tt4195278,Telling Tales,2015,"Comedy,Fantasy,Romance",103.0,nm4342198,nm4342198,7.6,12965
tt4196450,The Birth of a Nation,2016,"Biography,Drama,History",120.0,nm1676649,"nm1676649,nm7473774",6.4,18442
tt4196776,Jason Bourne,2016,"Action,Thriller",123.0,nm0339030,"nm0339030,nm0002582,nm0524924",6.6,190596
tt4196848,Mr. Church,2016,"Comedy,Drama",104.0,nm0000915,nm0573185,7.7,22885
tt4206218,The Propaganda Game,2015,Documentary,98.0,nm1007525,nm1007525,6.8,4150
tt4209788,Molly's Game,2017,"Biography,Crime,Drama",140.0,nm0815070,"nm0815070,nm6591098",7.5,104786
tt4210080,The Confirmation,2016,"Comedy,Drama",101.0,nm1504572,nm1504572,6.4,5473
tt4211312,The White King,2016,"Drama,Sci-Fi",89.0,"nm1361000,nm2975353","nm6909528,nm2975353,nm1361000",6.0,4261
tt4217392,Kung Fu Yoga,2017,"Action,Adventure,Comedy",107.0,nm0867262,nm0867262,5.2,7549
tt4218572,Widows,2018,"Crime,Drama,Thriller",129.0,nm2588606,"nm5058839,nm2588606,nm0478852",7.0,61615
tt4218696,The Wall,2017,"Action,Drama,Thriller",88.0,nm0510731,nm3742281,6.2,20391
tt4225622,The Babysitter,2017,"Comedy,Horror",85.0,nm0629334,nm3929259,6.3,46289
tt4226388,Victoria,2015,"Crime,Drama,Romance",138.0,nm0771923,"nm0771923,nm4302809,nm5457972",7.7,44921
tt4229236,Cobain: Montage of Heck,2015,"Animation,Biography,Documentary",145.0,nm0605137,nm0605137,7.6,26068
tt4230700,Complete Unknown,2016,"Drama,Mystery",91.0,nm0551358,"nm0551358,nm1217916",5.4,5177
tt4238858,The Fits,2015,"Drama,Music",72.0,nm2326407,"nm2326407,nm5516767,nm2417783",6.7,4053
tt4239726,Tanna,2015,"Adventure,Drama,Romance",104.0,"nm0212707,nm6041597","nm6041597,nm0171722,nm0212707",6.9,3564
tt4244162,Beta Test,2016,"Action,Sci-Fi,Thriller",88.0,nm2422911,"nm2422911,nm5590180",5.9,11276
tt4244998,Alpha,2018,"Adventure,Drama,Family",96.0,nm0400436,"nm4470029,nm0400436",6.7,41882
tt4254584,Kicks,2016,"Adventure,Drama",80.0,nm3258390,"nm4454043,nm3258390",6.3,3789
tt4255110,Contracted: Phase II,2015,"Drama,Horror,Thriller",78.0,nm1141362,nm6091305,5.1,3971
tt4255304,The Void,2016,"Horror,Mystery,Sci-Fi",90.0,"nm2725627,nm2860882","nm2860882,nm2725627",5.8,25143
tt4257858,Going Clear: Scientology & the Prison of Belief,2015,Documentary,119.0,nm0316795,"nm0316795,nm0942590",8.0,34387
tt4257926,Miracles from Heaven,2016,"Biography,Drama,Family",109.0,nm0726638,"nm6959877,nm4720384",7.1,17734
tt4258292,Yennai Arindhaal,2015,"Action,Thriller",168.0,nm1069826,"nm3586222,nm1069826,nm1356270",7.3,7243
tt4258698,Southside with You,2016,"Biography,Drama,History",84.0,nm1973681,nm1973681,6.3,7282
tt4262980,Shin Godzilla,2016,"Action,Adventure,Drama",120.0,"nm0030417,nm0383688","nm0030417,nm0926075",6.7,18051
tt4263482,The Witch,2015,"Horror,Mystery",92.0,nm3211470,nm3211470,6.8,154278
tt4264426,Bite,2015,Horror,88.0,nm2029106,"nm2029106,nm3884562",4.9,3569
tt4265508,Amateur Night,2016,Comedy,92.0,"nm0011639,nm0843467","nm0011639,nm0843467",5.0,3765
tt4266076,The Night Eats the World,2018,"Drama,Horror,Thriller",93.0,nm9572719,"nm9218973,nm5747900,nm3280198,nm9572719",6.0,6154
tt4266638,Krisha,2015,Drama,83.0,nm4099092,nm4099092,7.2,5917
tt4267026,Hell House LLC,2015,"Horror,Mystery,Thriller",93.0,nm3192191,nm3192191,6.4,5553
tt4270516,Grandma,2015,"Comedy,Drama",79.0,nm0919369,nm0919369,6.7,13688
tt4271820,OK Kanmani,2015,Romance,139.0,nm0711745,nm0711745,7.4,4122
tt4272866,The Boy and the Beast,2015,"Action,Adventure,Animation",119.0,nm0396074,nm0396074,7.7,16503
tt4273292,Under the Shadow,2016,"Drama,Horror,Thriller",84.0,nm2035118,nm2035118,6.9,18718
tt4273886,The Beauty Inside,2015,"Drama,Romance",127.0,nm6972592,"nm2456927,nm2557736,nm7726217",7.4,4040
tt4276820,The Founder,2016,"Biography,Drama,History",115.0,nm0359387,nm1557909,7.2,97841
tt4281724,Terrifier,2016,"Horror,Thriller",82.0,nm2093171,nm2093171,5.6,8562
tt4282872,Dead Story,2017,Horror,81.0,nm5177110,"nm2801781,nm5177110",4.8,3526
tt4284010,"What Happened, Miss Simone?",2015,"Biography,Documentary,Music",101.0,nm0305017,,7.6,10251
tt4285496,Embrace of the Serpent,2015,"Adventure,Drama",125.0,nm1458734,"nm1458734,nm7518645,nm7518644,nm2662166",7.9,17377
tt4287320,The Circle,2017,"Drama,Sci-Fi,Thriller",110.0,nm1242054,"nm1242054,nm1101630",5.3,72536
tt4288636,James White,2015,Drama,85.0,nm1317614,nm1317614,7.1,5230
tt4291590,Evolution,2015,"Drama,Mystery,Sci-Fi",81.0,nm0352968,"nm0352968,nm1626079,nm3563262",6.0,5266
tt4291600,Lady Macbeth,2016,"Drama,Romance",89.0,nm4399706,"nm0504025,nm2690539",6.8,15269
